item_ID	name	type	weaponstats	armor	resistances	traitBonus	attributes	value	icon	hp	mana	damage_bonus	damage_bonus_type	proc_type	proc_chance	proc_level	sprite	OnTake	OnTakeConditions	OnUse	Manacost	Requisites	Classes	stack
525	Steel Mace	WEAPON	steel_mace	0				400	weapon_mace2	0	0						mace						W,C	
526	Steel Hammer	WEAPON	steel_hammer	0				350	hammer1	0	0						hammer						W,C	
527	Steel Maul	WEAPON	steel_maul	0				700	maul1	0	0						maul						W,C	
528	Steel Axe	WEAPON	steel_axe	0				360	axe1	0	0						axe						W,R	
529	Steel Greataxe	WEAPON	steel_greataxe	0				550	battleaxe1	0	0						battleaxe						W	
531	Bluesteel Dagger	WEAPON	bluesteel_dagger	0				1000	weapon_dagger2	0	0						dagger							
532	Bluesteel Shortsword	WEAPON	bluesteel_shortsword	0				1400	weapon_shortsword2	0	0						shortsword						W,R	
533	Bluesteel Longsword	WEAPON	bluesteel_longsword	0				1600	weapon_longsword2	0	0						longsword						W,R	
534	Bluesteel Greatsword	WEAPON	bluesteel_greatsword	0				2100	weapon_greatsword2	0	0						zweihander						W	
535	Bluesteel Mace	WEAPON	bluesteel_mace	0				1400	weapon_mace_blue	0	0						mace						W,C	
536	Bluesteel Hammer	WEAPON	bluesteel_hammer	0				1300	hammer2	0	0						hammer						W,C	
537	Bluesteel Maul	WEAPON	bluesteel_maul	0				2200	maul2	0	0						maul						W,C	
538	Bluesteel Axe	WEAPON	bluesteel_axe	0				1300	axe2	0	0						axe						W,R	
539	Bluesteel Greataxe	WEAPON	bluesteel_greataxe	0				1700	battleaxe2	0	0						battleaxe						W	
540	Bonegrinder	WEAPON	war_maul	0				3600	hammer1	0	0						hammer						W,C	
541	Gurgurth's Maul	WEAPON	war_maul_heavy	0			[stun,1]	5000	maul	0	0						maul						W,C	
552	Adamantite Shortsword	WEAPON	adamantite_shortsword	0			[banishing,3]	8000	weapon_shortsword2	0	0						shortsword						W,R	
553	Adamantite Longsword	WEAPON	adamantite_longsword	0			[banishing,4]	8000	weapon_longsword2	0	0						longsword						W,R	
554	Adamantite Greatsword	WEAPON	adamantite_greatsword	0			[banishing,5]	12000	zweihander2	0	0						zweihander						W	
571	Vulcan Dagger	WEAPON	fiery_dagger	0				500	weapon_dagger5	0	0						dagger							
572	Shock Dagger	WEAPON	shock_dagger	0				500	weapon_dagger_shock	0	0						dagger							
573	Dagger of Corrosion	WEAPON	toxic_dagger	0				500	weapon_dagger_toxic	0	0						dagger							
574	Dagger of Ice	WEAPON	ice_dagger	0				500	weapon_dagger_ice	0	0						dagger							
575	Dagger of Poison	WEAPON	toxic_dagger	0				500	weapon_dagger_toxic	0	0						dagger						W,R,C	
576	Bluesteel Poisonous Dagger	WEAPON	bluesteel_dagger_poison	0				5000	weapon_dagger_toxic	0	0						dagger						R	
577	Deathclaw	WEAPON	deathclaw_dagger	0				2000	weapon_dagger3	0	0						shortsword						W,R	
578	Hunter's Fang	WEAPON	steel_shortsword	0			[beastslayer,1]	450	weapon_shortsword1	0	0						dagger						W,R,C	
579	Beastgrinder	WEAPON	bluesteel_mace	0			[beastslayer,2]	3000	weapon_mace_blue	0	0						mace						W,C	
580	Sword of Shock	WEAPON	sword_shock	0				2500	weapon_longsword_shock	0	0						longsword						W,R	
581	Icy Greatsword	WEAPON	greatsword_ice	0				2800	weapon_greatsword_ice	0	0						zweihander						W	
582	Shortsword of Frost	WEAPON	ice_shortsword	0				800	weapon_shortsword_ice	0	0						shortsword						W,R	
583	Sword of Flames	WEAPON	sword_flaming	0				3000	weapon_sword_long_flaming	0	0						longsword						W,R	
584	Winter Stone	WEAPON	ice_mace	0				1250	weapon_mace_white	0	0						mace						W,C	
585	Crushing Ember	WEAPON	fire_mace	0				1250	weapon_mace_red	0	0						mace						W,C	
586	Silvery Mace	WEAPON	steel_mace	0			[holy,1] [silver][banishing,2]	500	weapon_mace_white	0	0						mace	SetVariable#initiates_end,20	VariableEqual#initiates_end,10				W,C	
587	Magma Shortsword	WEAPON	magma_shortsword	0				7000	weapon_shortsword_fire	0	0						shortsword						W,R	
588	Sir Mason's Longsword	WEAPON	bluesteel_longsword	0				-1	weapon_longsword2	0	0						longsword	SetVariable#where_put_sword,50	VariableEqual#where_put_sword,20				W,R	
589	Orcslicer	WEAPON	steel_longsword	0			[orcslayer,2]	2300	weapon_sword_long_magic2	0	0						longsword						W,R	
590	Cruelty	WEAPON	greatsword_cruelty	0			[vicious,1]	5000	weapon_greatsword	0	0						greatsword						W	
591	Thunder	WEAPON	hammer_shock	0			[banishing,2]	2800	hammer1	0	0						hammer						W,C	
592	Blood Thunder	WEAPON	hammer_shock	0			[orcslayer,2][banishing,2]	4000	hammer3	0	0						hammer						W,C	
593	Magma Longsword	WEAPON	sword_flaming_2	0				5000	weapon_sword_long_flaming	0	0						longsword						W,R	
594	Righteousness	WEAPON	righteousness	0			[holy,2][banishing,3]	6000	weapon_sword_long_magic	0	0						longsword						W,R,C	
595	Vulcan Maul	WEAPON	maul_fire	0				1000	maul3	0	0						maul						W,C	
596	Icy Maul	WEAPON	maul_ice	0				1200	maul2	0	0						maul						W,C	
597	Rancor	WEAPON	greatsword_cruelty2	0			[vicious,2]	9000	weapon_greatsword	0	0						greatsword						W	
598	Corsair Falchion	WEAPON	falchion	0			[vicious,2]	2000	falchion2	0	0						longsword						W,R	
599	Heavy Scimitar	WEAPON	scimitar	0			[vicious,1]	2700	scimitar	0	0						zweihander						W	
600	Sacrificial Dagger	WEAPON	steel_dagger	0			[holy,1][banishing,1]	600	weapon_dagger2	0	0						dagger							
601	Short Bow	WEAPON	short_bow	0				150	weapon_shortbow	0	0						shortbow						W,R	
602	Hunting Bow	WEAPON	medium_bow	0				650	weapon_bow	0	0						longbow						W,R	
603	Oaken Bow	WEAPON	long_bow	0				1300	weapon_bow	0	0						longbow						W,R	
604	Hunter's Mark	WEAPON	medium_bow	0			[beastslayer,2]	1200	weapon_bow	0	0						longbow						W,R	
605	Lightning Blade	WEAPON	sword_shock_2	0				4500	weapon_longsword_shock	0	0						longsword						W,R	
606	Justice	WEAPON	sword_flaming_2	0			[holy,3] [silver]	4500	weapon_sword_long_flaming	0	0						longsword						W,R,C	
607	Winter Wail	WEAPON	sword_ice_2	0				-1	weapon_longsword_ice	0	0						longsword						W,R	
608	Minotaur Axe	WEAPON	mino_greataxe	0				1200	battleaxe1	0	0						battleaxe						W	
609	Firesplitter	WEAPON	axe_flaming_2	0				2400	axe3	0	0						axe						W,R	
610	Primal Icicle	WEAPON	tier4_shortsword_ice	0			[orcslayer,2]	9000	shortsword_ice	0	0						shortsword						W,R	
611	Stiletto	WEAPON	tier4_dagger_death	0			[vicious,2]	5000	dagger_death	0	0						dagger						R	
612	Devourer Sting	WEAPON	devourer_sting	0			[paralysis,1]	5000	sting	0	0						dagger						R	
613	Ancient Fang	WEAPON	fang	0			[beastslayer,1]	2800	fang	0	0						dagger							
614	Icicle	WEAPON	tier4_shortsword_ice_b	0			[orcslayer,1]	9000	shortsword_ice	0	0						shortsword						W,R	
615	Scimitar of Flames	WEAPON	scimitar_flames	0			[vicious,1]	2700	scimitar_fire	0	0						zweihander						W	
616	Bone Maul	WEAPON	bone_maul	0			[stun,1]	1400	maul6	0	0						maul						W,C	
617	Bone Mace	WEAPON	bone_mace	0			[stun,1]	1600	mace_bone	0	0						mace						W,C	
618	Mystic Bone Mace	WEAPON	bone_mace	0			[stun,1][beastslayer,1]	3500	mace_bone2	0	20						mace						W,C	
619	Lightning Falchion of Defense	WEAPON	falchion_shock	2			[vicious,2]	5000	falchion_blue	0	0						longsword						W,R	
620	Glacier Stone	WEAPON	ice_mace2	0				2500	weapon_mace_white	0	0						mace						W,C	
621	Lament	WEAPON	sword_ice_3	0			[slow]	-1	weapon_longsword_ice	0	0						longsword						W,R	
622	Demonclaw	WEAPON	greatsword_cruelty3	0			[vicious,2][slow,1]	13000	weapon_greatsword	0	0						greatsword						W	
623	Ghostfinger	SHIELD		1			[offhand][slow,1]	2000	dirk_dblue	0	0	5	s	stun	5	1	sword						R	
624	Ancestral Blade of the Deer	WEAPON	sword_ice_4	0			[stun,1]	25000	weapon_longsword_ice	0	0						longsword						W,R	
625	Godslayer	WEAPON	tier5_dagger_death	0			[vicious,2]	8000	weapon_dagger_death_epic	0	0						dagger						R	
700	Silver Bow	WEAPON	medium_bow	0			[silver]	1900	weapon_shortbow	0	0						shortbow						W,R	
701	Silver Dagger	WEAPON	steel_dagger	0			[silver]	800	weapon_dagger_white	0	0						dagger							
702	Silver Shortsword	WEAPON	steel_shortsword	0			[silver]	900	weapon_shortsword_white	0	0						shortsword						W,R	
703	Silver Longsword	WEAPON	steel_longsword	0			[silver]	1000	weapon_longsword_white	0	0						longsword						W,R	
704	Silver Greatsword	WEAPON	steel_greatsword	0			[silver]	1500	weapon_greatsword_white	0	0						greatsword						W	
705	Silver Mace	WEAPON	steel_mace	0			[silver]	900	weapon_mace_white	0	0						mace						W,C	
708	Vulcan Bow	WEAPON	vulcan_bow	0				900	weapon_bow_fire	0	0						shortbow						W,R	
709	Lightning Axe	WEAPON	axe_shock	0				2400	axe2	0	0						axe						W,R	
710	Lightning Greataxe	WEAPON	greataxe_shock	0				3600	battleaxe2	0	0						battleaxe						W	
711	Greataxe of Falling Stars	WEAPON	greataxe_death_2	0			[beastslayer,2]	18000	battleaxe4	0	0						battleaxe						W	
712	Longsword of Falling Stars	WEAPON	longsword_death_2	0			[beastslayer,2]	18000	weapon_sword_long_magic3	0	0						longsword						W,R	
713	Frost Bow	WEAPON	frost_bow	0				900	weapon_bow_ice	0	0						shortbow						W,R	
714	Executioner's Axe	WEAPON	mino_greataxe	0			[vicious,2]	4000	battleaxe1	0	0						battleaxe						W	
715	Poisonous Bow	WEAPON	poison_bow	0				900	weapon_bow_toxic	0	0						shortbow						R	
716	Poisonous Longbow	WEAPON	poison_bow_tier2	0			[vicious,1]	1800	weapon_bow_toxic2	0	0						longbow						R	
717	Sonnet	WEAPON	spirit_shortsword	2				5000	weapon_shortsword_magic	0	0						shortsword						W,R	
718	Ghostbane	WEAPON	shock_mace_2	0			[holy,1]	3000	weapon_mace_blue	0	0						mace						W,C	
719	Hammer of Corrosion	WEAPON	hammer_corrosion	0				2500	hammer_toxic	0	0						hammer						W,C	
720	Maul of Corrosion	WEAPON	maul_corrosion	0				3000	maul_toxic	0	0						maul						W,C	
721	Jester's Bow	WEAPON	jester_bow	0				4000	weapon_bow	0	0						shortbow						W,R	
722	Despair	WEAPON	hammer_despair	0			[vicious,2]	6000	hammer_toxic	0	0						hammer						W,C,R	
723	Maul of Garrak	WEAPON	maul_garrak	0			[silver]	8000	maul4	0	0						maul						W,C	
724	Iron Golem Fist	WEAPON	golem_fist	0				1800	golem_fist	0	0						mace						W,C	
725	Magma Axe	WEAPON	axe_magma	0				2900	axe_flames	0	0						axe						W,R	
726	Soul Drinker	WEAPON	greataxe_death_3	0			[beastslayer,2]	18000	battleaxe4	0	0						battleaxe						W	
727	Soul Cleaver	WEAPON	axe_death2	0				2900	axe4	0	0						axe						W,R	
728	Icy Claymore	WEAPON	greatsword_ice2	0				7600	weapon_greatsword_ice	0	0						zweihander						W	
729	Composite Bow	WEAPON	composite_bow	0				5000	longbow	0	0						longbow						W,R	
730	Assasin's Longbow	WEAPON	poison_bow_tier4	0				4000	weapon_bow_toxic2	0	0						longbow						R	
731	Maul of Desecration	WEAPON	maul_desecration	0				8000	maul5	0	0						maul						W,C	
732	Mist Hunter's Bow	WEAPON	long_bow_shock	0				4000	longbow_shock	0	0						longbow						W,R	
733	Flaming Warhammer	WEAPON	hammer_fire_2	0			[holy,1]	6000	hammer3	0	0						hammer						W,C,R	
734	Paladin's Longsword	WEAPON	longsword_paladin	0			[holy,2]	18000	weapon_sword_long_magic4	0	0						longsword						W,C	
735	Permafrost Greataxe	WEAPON	greataxe_ice_3	0			[paralysis,1]	2900	greataxe_frost	0	0						battleaxe						W	
736	Imperial Trollhunter Bow	WEAPON	epic_short_bow_fire	0				5000	weapon_bow_fire	0	0						shortbow						W,R	
737	Thunder	WEAPON	greatsword_thunder	0				1500	zweihander2	0	0						zweihander						W	
740	Axe of the Depths	WEAPON	mino_greataxe_epic	0				3000	battleaxe5	0	0						battleaxe						W	
741	Axe of the Minotaur Kings	WEAPON	mino_greataxe_epic_shock	0			[vicious,1]	5000	battleaxe4	0	0						battleaxe						W	
742	Maul of Terror	WEAPON	maul_terror	0			[vicious,2][banishing,3]	8000	maul5	0	0						maul						W,C	
750	Energy Blade	WEAPON	tech_sword	0			[emp,2]	1500	powerblade	0	0						longsword						W,C	
751	Pneumatic Mallet	WEAPON	tech_maul	0			[emp,3]	1500	powermaul	0	0						maul						W,C	
752	Monocarbon Scalpel	WEAPON	tech_dagger	0			[emp,1]	1500	powerdagger	0	0						shortsword							
753	Ion Recurve	WEAPON	tech_bow	0			[emp,1]	1500	powerbow	0	0						longbow						W,R	
754	Wyrmslayer	WEAPON	epic_short_bow_fire	0			[vicious,2][beastslayer,2]	5000	weapon_bow_fire	0	0						shortbow						W,R	
755	Enchanted Vulcan Bow	WEAPON	vulcan_bow2	0				1300	weapon_bow_fire	0	0						shortbow						W,R	
756	Phantom Longsword	WEAPON	sword_shock_3	0			[banishing,2]	9000	weapon_sword_long_magic3	0	0						longsword						W,R	
757	Queen's Heart	WEAPON	tier5_icedagger	0			[banishing,2]	9000	weapon_dagger_ice	0	0						shortsword						R	
758	Wooden Club	WEAPON	steel_mace	0				5	club	0	0						mace							
759	Burning Club	WEAPON	fire_mace	0				5	club_fire	0	0						mace							
760	Spirit Cleaver	WEAPON	spirit_claymore	0			[holy,3][banishing,3]	5000	zweihander4	0	0						zweihander						W	
761	Spirit Breaker	WEAPON	spirit_hammer	0			[holy,2][banishing,2]	4000	hammer4	0	0						hammer						W,R,C	
762	Midnight	WEAPON	mace_midnight	0			[vicious,3][paralysis,1]	6000	weapon_mace_death	0	0						mace						W,C	
763	Shadow Blade	WEAPON	dagger_blackstar	0			[vicious,3][paralysis,1]	6000	weapon_dagger_death	0	0						shortsword						W,R	
764	Melporth's Sword	WEAPON	sword_toxic_4	0			[beastslayer,3]	12000	weapon_sword_long_magic	0	0						longsword						W,R	
765	Silver Bow of Malan	WEAPON	malan_bow	0			[holy,3][banishing,3][silver]	8000	longbow_shock	0	0						longbow						W,R	
766	Scimitar of the Wolf	WEAPON	scimitar_death	2			[vicious,2]	4000	scimitar_fire	0	0						zweihander						W	
767	Maul of Disease	WEAPON	maul_disease	0			[slow,1]	3000	maul_toxic	0	0						maul						W,C	
768	Hammer of the White Priest	WEAPON	hammer_ice_2	0			[holy,2][silver]	6000	silver_hammer	0	0						hammer						W,C,R	
769	Screaming Mace	WEAPON	death_mace2	0			[vicious,1]	550	skull_mace	0	0						mace						W,C	
770	Vindicator	WEAPON	maul_vindicator	0			[holy,1][banishing,1]	4000	vindicator	0	0						maul						W,C	
771	Skeletal Bow	WEAPON	death_bow2	0				200	skeletal_bow	0	0						shortbow						W,R	
772	Ghost Eye	WEAPON	death_bow3	0			[vicious,1]	900	ghost_eye	0	0						shortbow						W,R	
773	Permafrost Bow	WEAPON	permafrost_bow	0			[stun,1]	1800	permafrost_bow	0	0						longbow						W,R	
774	The Lady's Eye	WEAPON	frost_bow2	0				400	weapon_bow_ice	0	0						shortbow						W,R	
775	The Lord's Fist	WEAPON	death_mace3	0			[vicious,1]	1200	skull_mace	0	0						mace						W,C	
776	Hunter's Machete	WEAPON	tier4_shortsword_shock	2			[beastslayer,2][silver]	5000	weapon_dagger3	0	0						shortsword						W,R	
777	Magma Dagger	WEAPON	tier4_firedagger	0				1000	weapon_dagger_fire	0	0						dagger						W,R	
778	Dancing Flame	WEAPON	tier4_shortsword_fire	0			[vicious,2]	6000	weapon_dagger_fire	0	0						shortsword						W,R	
779	Golden Wand	WEAPON	wand_spirit_4	0			[wand][arcane,2][banishing,2]	3000	wand_golden	0	0						wand						M	
1001	Minotaur Horn	general		0				280	horn	0	0													1
1002	Damaged Wolf Pelt	general		0				50	grey_pelt	0	0													1
1003	Perfect Wolf Pelt	general		0				200	grey_pelt	0	0													1
1004	White Wolf Pelt	general		0				250	white_pelt	0	0													1
1005	Fire Salts	general		0				250	red_substance	0	0													1
1006	Living Ice	general		0				250	white_substance	0	0													1
1007	Sparkling Powder	general		0				250	blue_substance	0	0													1
1008	Poison Sac	general		0				40	green_organ	0	0													1
1009	Zombie Flesh	general		0				9	meat_rotten	0	0													1
1010	Skull	general		0				15	skull	0	0													1
1011	Troll Hide	general		0				500	green_pelt	0	0													1
1012	Fire Drake Scale	general		0				400	red_scale	0	0													1
1013	Demonic Skull	general		0				666	skull_demon	0	0													1
1014	Bear Pelt	general		0				200	red_pelt	0	0													1
1015	Chitin Carapace	general		0				240	carapace	0	0													1
1016	Sabercat Eye	general		0				200	eye	0	0													1
1017	Corrupted Sabercat Eye	general		0				250	eye2	0	0													1
1018	Vorator Egg	general		0				1200	egg	0	0													1
1019	Giant Mamba Fang	general		0				500	fang_green	0	0													1
1020	Coral Snake Fang	general		0				700	fang_red	0	0													1
1021	Gold Ingot	general		0				2400	ingot_gold	0	0													
1022	Muud'ari Energy Cell	general		0				300	cell2	0	0													1
1023	Large Energy Cell	general		0				1000	cell1	0	0													1
1024	Chunk of Fat	general		0				60	fat	0	0													1
1025	Demonic Wolf Skull	general		0				1000	skull_demon	0	0													1
1026	Demonic Wolf Heart	general		0				-1	puls_heart	0	0													1
2001	Small Ruby	general		0				250	gem_ruby1	0	0													1
2002	Small Emerald	general		0				400	gem_emerald1	0	0													1
2003	Small Sapphire	general		0				300	gem_sapphire1	0	0													1
2004	Small Diamond	general		0				480	gem_diamond1	0	0													1
2012	Emerald	general		0				800	gem_emerald2	0	0													1
2013	Ruby	general		0				850	gem_ruby2	0	0													1
2014	Sapphire	general		0				700	gem_sapphire2	0	0													1
2015	Pearl	general		0				1100	pearl	0	0													1
2016	Purple Diamond	general		0				25000	purple_diamond	0	0													1
2100	Blue Orchid	general		0				10	flower_blue	0	0													1
2101	Red Orchid	general		0				10	flower_red	0	0													1
2102	Luminescent Fungus	general		0				50	fungus_blue	0	0													1
2103	Deadweed	general		0				30	deadweed	0	0													1
2104	Merple	general		0				100	weed_blue	0	0													1
2105	Tesur	general		0				140	tesur	0	0													1
2500	Hendrick's Journal	general		0				-1	book1	0	0							SetVariable#forgotten_lore,20	VariableLower#forgotten_lore,20					
2501	Zaniel's Journal	general		0				-1	book1	0	0							SetVariable#forgotten_lore,50	VariableLower#forgotten_lore,50					
2502	Azaph's Ring of Elements	ring		0	8,8,12,0,0,0			500	ring1	0	0							SetVariable#warrior_honor,20	VariableEqual#warrior_honor,10					
2503	Head of Itharrak the Firedancer	general		0				1	goblin_head	0	0							SetVariable#goblin_hunt3,50	VariableLower#goblin_hunt3,50					
2504	Inheritance Letter	general		0				-1	letter1	0	0													
2505	Cage Key	general		0				1	key1	0	0													
2506	Mysterious Key	general		0				-1	key2	0	0													
2507	Rhayader Medallion	necklace		0				-1	medallion1	0	0							SetVariable#spicing_things_up,50	VariableLower#spicing_things_up,50					
2508	The Fire Crystal	general		0				-1	fire_crystal	0	0							SetVariable#item_fire_crystal,1						
2509	The Ice Crystal	general		0				-1	ice_crystal	0	0							SetVariable#item_ice_crystal,1						
2510	The Energy Crystal	general		0				-1	energy_crystal	0	0							SetVariable#item_energy_crystal,1						
2511	Giles' Remains	general		0				-1	remains	0	0							SetVariable#where_is_giles,60	VariableLower#where_is_giles,60					
2512	Letter From Giles	general		0				-1	letter1	0	0													
2513	Orc Battle Plans	general		0				100	letters	0	0													1
2514	Niram's Ring	ring		0				-1	ring1	0	0							SetVariable#goblin_hunt2,20						
2515	Inheritance Letter	general		0				-1	letter1	0	0													
2516	The Orb of Shadows	SHIELD		1	0,0,0,15,0,0			-1	orb_shadows	0	12							SetVariable#mad_wizard,60	VariableLower#mad_wizard,60				M	
2517	Imperial Copper Penny	general		0				-1	coin	0	0													
2518	Magical Sapphire	general		0				-1	gem_magic	0	0													
2519	Love Letters From Lady Leanna	general		0				-1	letters	0	0							SetVariable#dubious_poetry,10	VariableLower#dubious_poetry,10					
2520	Dartos' Ring of Isolation	ring		0	0,0,25,0,0,0			-1	ring1	0	0							SetVariable#apprentice_none,30	"VariableGreater#apprentice_none,9;VariableLower#apprentice_none,30"					
2521	Tolassian Embalming Codex	general		0				-1	book1	0	0													
2522	Signed Petition	general		0				-1	letter1	0	0													1
2523	Small Brass Key	general		0				-1	key1	0	0													
2524	Troll Doll	general		0				-1	doll1	0	0							SetVariable#odd_couple,40	VariableLower#odd_couple,40					
2525	Ruby Key with number 6	general		0				-1	key_red	0	0													
2526	Ancient Steel Key	general		0				-1	key1	0	0							SetVariable#abyss_gazed,33	"VariableGreater#abyss_gazed,9;VariableLower#abyss_gazed,33"					
2527	Ruby Key with number 2	general		0				-1	key_red	0	0													
2528	Ruby Key with number 3	general		0				-1	key_red	0	0													
2529	Sir Morfados' Remains	general		0				-1	remains	0	0							SetVariable#restless_dead,60	VariableLower#restless_dead,60					
2530	Zuz'sare's Charm	general		0				-1	scroll_blank	0	0													
2531	My Little Vorator, by Terezza	general		0				-1	book1	0	0							SetVariable#stopping_prejudice,50	VariableEqual#stopping_prejudice,10					
2532	Magical Sapphire	general		0				-1	gem_magic	0	0													
2533	Ruby Key with number 1	general		0				-1	key_red	0	0													
2534	Ruby Key with number 4	general		0				-1	key_red	0	0													
2535	Ruby Key with number 5	general		0				-1	key_red	0	0													
2536	Magical Ruby	general		0				-1	magic_ruby	0	0													
2537	Ruby Key with number 7	general		0				-1	key_red	0	0													
2600	Black Shard	general		0				-1	glass1	0	0													
2601	Black Shard	general		0				-1	glass2	0	0													
2602	On Imperial Necromancy	general		0				-1	book1	0	0													
2603	Journal of Jorgus the Red	general		0				-1	book1	0	0							SetVariable#lost_coven,15	VariableEqual#lost_coven,10					
2604	Ancient Quill Pen	general		0				-1	quill	0	0							SetVariable#mightier_sword,15	VariableEqual#mightier_sword,10					
2605	The Oppalan Frontier	general		0				250	book1	0	0							SetVariable#duremas_book,1	VariableLower#duremas_book,1					
2606	Torn Book Page	general		0				-1	scroll_blank	0	0													
2607	Elleira's Pendant	necklace		0				-1	medallion1	0	0							SetVariable#princess_sea,50	VariableLower#princess_sea,50					
2608	Of Ghosts and Spectres	general		0				-1	book1	0	0													
2609	Vampires, the myth	general		0				-1	book1	0	0													
2610	Winter rations	general		0				-1	sack	0	0							SetVariable#lost_good_book,45	VariableLower#lost_good_book,45					
2611	Sister Calvin's Holy Symbol	necklace		0				-1	medallion1	8	8							SetVariable#moon_children,15	VariableEqual#moon_children,10					
2612	Ancient Idol	general		0				-1	idol	0	0													
2613	Ankh of Life	general		0				-1	ankh	0	0													
2614	Serpentine Necklace	necklace		0				-1	medallion1	5	0													
2615	Handwritten Note	general		0				1	scroll_blank	0	0													
2616	Handwritten Note	general		0				1	scroll_blank	0	0													
2617	Handwritten Note	general		0				1	scroll_blank	0	0													
2618	Broken Crown of Tol	armor_head		0	0,0,0,0,30,30	0,2,0,0,0,0		-1	crown2	0	90							TolCurse#						
2619	Red Card	general		0				-1	card_red	0	0													
2620	Blue Card	general		0				-1	card_blue	0	0													
2621	Green Card	general		0				-1	card_green	0	0													
2622	Control Module	general		0				-1	module	0	0							SetVariable#ark_lothasan,71	VariableEqual#ark_lothasan,70					
2623	First Orb of Galade	general		0				-1	orb_shadows	0	0													
2624	Second Orb of Galade	general		0				-1	orb_shadows	0	0													
2625	A Note	general		0				1	scroll_blank	0	0													
2626	The Mathrisian Codex	general		0				-1	book4	0	0							SetVariable#lost_codex,30	VariableEqual#lost_codex,20					
2627	Ancient Smithy Hammer	general		0				-1	hammer3	0	0													
2628	Orange Card	general		0				-1	card_orange	0	0													
2629	Handwritten Note	general		0				1	scroll_blank	0	0													
2630	Data Pad	general		0				-1	datapad	0	0													
2631	Pointy Tool	general		0				-1	tool	0	0													
2632	Brother Ladan's Holy Symbol	necklace		0	18,0,18,0,0,0			-1	medallion1	0	10							SetVariable#missing_missionary,90	VariableEqual#missing_missionary,10				C,M	
2633	Pulsating Heart	general		0				-1	puls_heart	0	0							SetVariable#lady_night,60	VariableLower#lady_night,60					
2634	Handwritten Note	general		0				1	scroll_blank	0	0													
2635	Sir Aramas' Remains	general		0				-1	remains	0	0							SetVariable#trial_error,80	VariableLower#trial_error,80					
2636	Purple Medallion	necklace		0	0,0,0,15,0,15			1000	medallion	0	15													
2637	Lifestone	general		0				-1	lifestone	0	0							SetVariable#trader_golem,60	VariableLower#trader_golem,60					
3001	Lesser Ring of Death Ward	ring		0	0,0,0,20,0,0			400	ring4	0	0													
3002	Ring of the Elements	ring		0	7,7,10,0,0,0			400	ring1	0	0													
3003	Lesser Ring of Flames	ring		0	10,0,0,0,0,0			250	ring2	0	0													
3004	Lesser Ring of Ice	ring		0	0,10,0,0,0,0			250	ring3	0	0													
3005	Ring of Death Ward	ring		0	0,0,0,30,0,0			1000	ring4	0	0													
3007	Ring of Flames	ring		0	20,0,0,0,0,0			800	ring2	0	0													
3008	Ring of Ice	ring		0	0,20,0,0,0,0			800	ring3	0	0													
3009	Ring of Endurance	ring		0	0,0,0,0,20,0			800	ring5	0	0													
3010	Lesser Ring of Endurance	ring		0	0,0,0,0,10,0			250	ring5	0	0													
3011	Mystic Ring	ring		0	0,0,5,0,0,0			400	ring1	2	4												C,M	
3012	Ring of Health	ring		0	0,0,0,0,20,0			6000	ring5	20	0													
3013	Oasis Ring	ring		0	10,0,0,0,0,0	0,1,0,0,0,0		2500	ring2	0	0													
3014	Sentient Ring	ring		0			[detection,1]	1200	ring6	3	3												R,C,M	
3015	Greater Ring of Death Ward	ring		0	0,0,0,40,0,0			2200	ring4	0	0													
3016	Greater Ring of Flames	ring		0	30,0,0,0,0,0			2200	ring2	0	0													
3017	Greater Ring of Ice	ring		0	0,30,0,0,0,0			2200	ring3	0	0													
3018	Ilmaran Signet Ring	ring		0	25,0,0,25,0,0		[detection,1]	6000	ring6	5	0													
3019	Ring of Isolation	ring		0	0,0,25,0,0,0			1400	ring1	0	0													
3020	Ring of the Frozen Heart	ring		0	0,18,0,0,18,0			3000	ring3	5	0													
3021	Lesser Ring of Learning	ring		0			[wisdom,1]	2500	ring6	3	0													
3022	Ring of Charm	ring		0		0,0,0,0,0,1		2200	ring5	5	0													
3023	Iagus' Ring of Learning	ring		0	0,0,0,12,0,0		[wisdom,1]	2500	ring6	5	0													
3024	Greater Ring of Endurance	ring		0	0,0,0,0,30,0			2200	ring5	0	0													
3025	Ring of Unlife	ring		0	0,0,0,30,0,10	0,1,0,1,0,0		8000	ring7	0	0													
3026	Ring of Vitality	ring		0	0,0,0,12,0,0	0,1,0,0,0,0		2500	ring2	8	0													
3027	Ring of Mentalism	ring		0	0,0,0,0,0,10			2500	ring1	0	20												C,M	
3028	The Abbot's Ring	ring		1	0,0,25,0,0,0	0,0,0,0,1,1	[wisdom,1]	7000	ring8	0	0													
3029	Ivory Ring	ring		1	0,25,0,18,0,0		[detection,2]	2000	ring9	5	0													
3030	Bishop Ring	ring		1	0,0,0,25,0,0	0,0,0,0,0,2	[wisdom,2]	7000	ring10	0	0													
3031	Ring of Holiness	ring		1	0,30,0,0,0,0	0,0,0,0,0,1	[stunimmunity]	7000	ring10	20	0												C	
3032	Ring of the Bull	ring		1	0,30,0,0,0,0	1,1,0,0,0,0		2500	ring5	20	0													
3033	Ring of the Star Traveller	ring		1	0,0,21,0,0,0	0,0,0,1,0,0	[wisdom,2]	9000	ring11	0	42													
3034	Ring of the Scholar	ring		0	0,0,0,10,0,0			250	ring4	0	4												C,M	
