Weapon_ID	name	min_damage	max_damage	crit_chance	crit	Speed	reach	2-handed	ranged	light	range_speed	ranged_type	sprite	damage_type	secondary damage	secondary type	proc_type	proc_chance	proc_level	slash_sprite
bewitched2_adamantite_longsword		13	19	6	200	10	1								7	c				
bewitched2_adamantite_greatsword		14	24	4	200	9	1	1							8	c				
bewitched3_adamantite_shortsword		9	14	6	200	12	1			1					6	f				
bewitched3_adamantite_longsword		13	19	6	200	10	1								7	f				
bewitched3_adamantite_greatsword		14	24	4	200	9	1	1							8	f				
bewitched4_adamantite_shortsword		9	14	6	200	12	1			1					6	d				
bewitched4_adamantite_longsword		13	19	6	200	10	1								7	d				
bewitched4_adamantite_greatsword		14	24	4	200	9	1	1							8	d				
blessed_adamantite_shortsword		9	14	6	200	12	1			1					6	p				
blessed_adamantite_longsword		13	19	6	200	10	1								7	p				
blessed_adamantite_greatsword		14	24	4	200	9	1	1							8	p				
crystal_fire_1	Charged Crystal of Flame 	8	15	5	200	12	7		1			w	fire1	f						
crystal_fire_2	Demonic Crystal 	12	19	6	200	13	7		1			w	fire1	f						
staff_ultimate	Ultimate Punishment	1000	1000	1	200	1	5	1	1			s	b_magic							
cold_fire_sword	Antithesis	3	5	5	200	10	1							c	8	f				
steel_light	Steel Light	14	15	6	200	9	1							p			stun	5	3	
cold_death_blow	Icingdeath	4	7	5	200	13	7	1	1				arrow1	c	6	d				
sword_shock_4	Harbinger of Storm	6	12	6	200	10	1							s	1	s	stun	5	2	
death_shot	Death Beam	7	12	5	200	9	5	1	1				death1	d						
wand_death_5	Virtue of Deceased A2	7	10	6	200	11	7		1			w	death1	d						
toxic_dagger_2	Bite of Viper	4	9	3	200	11	1			1				t						
staff_ice_6	Mournful Song of Blizzard A4	9	19	6	200	9	7	1	1			s	ice1	c			stun	5	2	
fiery_dagger_2	Eggcutter	2	4	7	200	13	1			1					6	f	paralysis	6	5	
greataxe_epic_fire	Bloody Executioner	4	25	5	200	9	1	1							13	f				
axe_death3	Inevitability	5	15	7	200	10	1							d			slow	6	3	
larva_bite	larva	1	3	5	200	20	1								2	t				
larva_blast	larva	2	5	1	200	18	6	1	1				acid1	t						
wand_slumber	Giver of Slumber A4	7	14	8	200	11	7		1			w	b_magic				paralysis	20	6	
ice_dagger_2	Grin of Snowstorm	4	10	6	200	12	1			1					6	c	slow	6	3	
lightning_50	Relampago	1	5	1	200	50	7	1	1				lightning	s						
bewitched_dagger	Incinerating the Darkness	7	13	7	200	13	1			1					9	p				
war_maul_rock	Rock Breaker	18	30	4	200	8	1	1									stun	5	1	
axe_2	Thinker's Argument	8	16	7	200	10	1													
staff_duo	Flaming lightning A3	8	14	6	200	9	7	1	1			s	lightning	s	5	f				
slow_bow	Permafrost Bow	12	18	3	200	8	7	1	1				arrow1		8	c	slow	90	1	
bewitched_bluesteel_dagger	Blue steel dagger	2	7	7	200	13	1			1					5	c				
bewitched_bluesteel_shortsword	Blue steel shortsword	3	8	6	200	11	1			1					5	c				
bewitched_bluesteel_hammer	Blue steel hammer	5	7	6	200	11	1			1					5	c				
bewitched_bluesteel_longsword	Blue steel longsword	5	10	6	200	10	1								5	c				
bewitched_bluesteel_mace	Blue steel mace	6	9	5	200	9	1								5	c				
bewitched_bluesteel_greatsword	Blue steel greatsword	6	15	4	200	9	1	1							5	c				
bewitched_bluesteel_maul	Blue steel maul	7	16	3	200	8	1	1							5	c				
bewitched_bluesteel_axe	Bluesteel Axe	3	12	7	200	10	1								5	c				
bewitched_bluesteel_greataxe	Bluesteel greataxe	2	18	5	200	9	1	1							5	c				
bewitched2_bluesteel_dagger	Blue steel dagger	2	7	7	200	13	1			1					5	f				
bewitched2_bluesteel_shortsword	Blue steel shortsword	3	8	6	200	11	1			1					5	f				
bewitched2_bluesteel_hammer	Blue steel hammer	5	7	6	200	11	1			1					5	f				
bewitched2_bluesteel_longsword	Blue steel longsword	5	10	6	200	10	1								5	f				
bewitched2_bluesteel_mace	Blue steel mace	6	9	5	200	9	1								5	f				
bewitched2_bluesteel_greatsword	Blue steel greatsword	6	15	4	200	9	1	1							5	f				
bewitched2_bluesteel_maul	Blue steel maul	7	16	3	200	8	1	1							5	f				
bewitched2_bluesteel_axe	Bluesteel Axe	3	12	7	200	10	1								5	f				
bewitched2_bluesteel_greataxe	Bluesteel greataxe	2	18	5	200	9	1	1							5	f				
bewitched3_bluesteel_dagger	Blue steel dagger	2	7	7	200	13	1			1					5	s				
bewitched3_bluesteel_shortsword	Blue steel shortsword	3	8	6	200	11	1			1					5	s				
bewitched3_bluesteel_hammer	Blue steel hammer	5	7	6	200	11	1			1					5	s				
bewitched3_bluesteel_longsword	Blue steel longsword	5	10	6	200	10	1								5	s				
bewitched3_bluesteel_mace	Blue steel mace	6	9	5	200	9	1								5	s				
bewitched3_bluesteel_greatsword	Blue steel greatsword	6	15	4	200	9	1	1							5	s				
bewitched3_bluesteel_maul	Blue steel maul	7	16	3	200	8	1	1							5	s				
bewitched3_bluesteel_axe	Bluesteel Axe	3	12	7	200	10	1								5	s				
bewitched3_bluesteel_greataxe	Bluesteel greataxe	2	18	5	200	9	1	1							5	s				
bewitched4_bluesteel_dagger	Blue steel dagger	2	7	7	200	13	1			1					5	d				
bewitched4_bluesteel_shortsword	Blue steel shortsword	3	8	6	200	11	1			1					5	d				
bewitched4_bluesteel_hammer	Blue steel hammer	5	7	6	200	11	1			1					5	d				
bewitched4_bluesteel_longsword	Blue steel longsword	5	10	6	200	10	1								5	d				
bewitched4_bluesteel_mace	Blue steel mace	6	9	5	200	9	1								5	d				
bewitched4_bluesteel_greatsword	Blue steel greatsword	6	15	4	200	9	1	1							5	d				
bewitched4_bluesteel_maul	Blue steel maul	7	16	3	200	8	1	1							5	d				
bewitched4_bluesteel_axe	Bluesteel Axe	3	12	7	200	10	1								5	d				
bewitched4_bluesteel_greataxe	Bluesteel greataxe	2	18	5	200	9	1	1							5	d				
blessed_bluesteel_dagger	Blue steel dagger	2	7	7	200	13	1			1					5	p				
blessed_bluesteel_shortsword	Blue steel shortsword	3	8	6	200	11	1			1					5	p				
blessed_bluesteel_hammer	Blue steel hammer	5	7	6	200	11	1			1					5	p				
blessed_bluesteel_longsword	Blue steel longsword	5	10	6	200	10	1								5	p				
blessed_bluesteel_mace	Blue steel mace	6	9	5	200	9	1								5	p				
blessed_bluesteel_greatsword	Blue steel greatsword	6	15	4	200	9	1	1							5	p				
blessed_bluesteel_maul	Blue steel maul	7	16	3	200	8	1	1							5	p				
blessed_bluesteel_axe	Bluesteel Axe	3	12	7	200	10	1								5	p				
blessed_bluesteel_greataxe	Bluesteel greataxe	2	18	5	200	9	1	1							5	p				
bewitched_short_bow	Short bow	1	4	6	200	12	7	1	1				arrow1		3	c				
bewitched_medium_bow	Medium bow	2	6	5	200	11	7	1	1				arrow1		3	c				
bewitched_long_bow	Long Bow	3	8	4	200	11	7	1	1				arrow1		3	c				
bewitched_composite_bow		8	13	5	200	10	7	1	1				arrow1		3	c				
bewitched_jester_bow	Jester bow	1	1	3	200	18	7	1	1				arrow1		3	c				
bewitched2_short_bow	Short bow	1	4	6	200	12	7	1	1				arrow1		3	f				
bewitched2_medium_bow	Medium bow	2	6	5	200	11	7	1	1				arrow1		3	f				
bewitched2_long_bow	Long Bow	3	8	4	200	11	7	1	1				arrow1		3	f				
bewitched2_composite_bow		8	13	5	200	10	7	1	1				arrow1		3	f				
bewitched2_jester_bow	Jester bow	1	1	3	200	18	7	1	1				arrow1		3	f				
bewitched3_short_bow	Short bow	1	4	6	200	12	7	1	1				arrow1		3	s				
bewitched3_medium_bow	Medium bow	2	6	5	200	11	7	1	1				arrow1		3	s				
bewitched3_long_bow	Long Bow	3	8	4	200	11	7	1	1				arrow1		3	s				
bewitched3_composite_bow		8	13	5	200	10	7	1	1				arrow1		3	s				
bewitched3_jester_bow	Jester bow	1	1	3	200	18	7	1	1				arrow1		3	s				
bewitched_staff_1	Staff of Force	5	8	5	200	9	7	1	1			s	b_magic		3	c				
bewitched_staff_3	Staff of Mighty Missiles	7	12	5	200	9	7	1	1			s	b_magic		3	c				
bewitched_staff_arcanist	Arcanist Staff A3	9	15	6	200	9	7	1	1			s	b_magic		3	c				
bewitched_staff_impact	Arcanist Staff A5	11	19	6	200	9	7	1	1			s	b_magic		3	c	stun	5	2	
bewitched2_staff_1	Staff of Force	5	8	5	200	9	7	1	1			s	b_magic		3	f				
bewitched2_staff_3	Staff of Mighty Missiles	7	12	5	200	9	7	1	1			s	b_magic		3	f				
bewitched2_staff_arcanist	Arcanist Staff A3	9	15	6	200	9	7	1	1			s	b_magic		3	f				
bewitched2_staff_impact	Arcanist Staff A5	11	19	6	200	9	7	1	1			s	b_magic		3	f	stun	5	2	
bewitched3_staff_1	Staff of Force	5	8	5	200	9	7	1	1			s	b_magic		3	s				
bewitched3_staff_3	Staff of Mighty Missiles	7	12	5	200	9	7	1	1			s	b_magic		3	s				
bewitched3_staff_arcanist	Arcanist Staff A3	9	15	6	200	9	7	1	1			s	b_magic		3	s				
bewitched3_staff_impact	Arcanist Staff A5	11	19	6	200	9	7	1	1			s	b_magic		3	s	stun	5	2	
bewitched_wand_2	Journeyman Wand	3	6	6	200	11	7		1			w	b_magic		3	c				
bewitched_wand_3	Conjurer Wand	4	8	6	200	11	7		1			w	b_magic		3	c				
bewitched_wand_4	Invisible Fist	5	9	6	200	11	7		1			w	b_magic		3	c				
bewitched_wand_arcanist	Arcanist Wand	7	12	6	200	11	7		1			w	b_magic		3	c				
bewitched_wand_power	Wand of Power A5	9	17	8	200	11	7		1			w	b_magic		3	c	stun	5	2	
bewitched2_wand_2	Journeyman Wand	3	6	6	200	11	7		1			w	b_magic		3	f				
bewitched2_wand_3	Conjurer Wand	4	8	6	200	11	7		1			w	b_magic		3	f				
bewitched2_wand_4	Invisible Fist	5	9	6	200	11	7		1			w	b_magic		3	f				
bewitched2_wand_arcanist	Arcanist Wand	7	12	6	200	11	7		1			w	b_magic		3	f				
bewitched2_wand_power	Wand of Power A5	9	17	8	200	11	7		1			w	b_magic		3	f	stun	5	2	
bewitched3_wand_2	Journeyman Wand	3	6	6	200	11	7		1			w	b_magic		3	s				
bewitched3_wand_3	Conjurer Wand	4	8	6	200	11	7		1			w	b_magic		3	s				
bewitched3_wand_4	Invisible Fist	5	9	6	200	11	7		1			w	b_magic		3	s				
bewitched3_wand_arcanist	Arcanist Wand	7	12	6	200	11	7		1			w	b_magic		3	s				
bewitched3_wand_power	Wand of Power A5	9	17	8	200	11	7		1			w	b_magic		3	s	stun	5	2	
pride_greatsword		13	22	5	200	9	1	1												
satisfier_bow		8	13	5	200	13	7	1	1				dildo							
wand_baffle	Baffle 	1	1	1	200	20	7		1			w	b_magic				slow	15	5	
bloodsucker_sword		16	26	8	300	9	1	1												
mino_greataxe_epic_2	Minotaur greataxe epic	4	24	5	200	9	1	1							6	c	stun	5	2	
shock_punch_1	golem 	2	4	1	200	16	2	1	1			s	lightning	s			stun	5	2	
shock_punch_2	golem 	4	7	2	200	16	2	1	1			s	lightning	s			stun	10	2	
ice_knife_2	Thrown Knife	1	2	1	200	18	5	1	1				dagger1		2	c				
ion_cannon_4	mechanical_guardian	6	14	2	200	14	7	1	1				ion	s						
shock_dagger_2	Shocker	3	5	7	200	13	1			1				s			paralysis	6	5	
balthasar_ray	Balthasar A5	17	19	6	200	9	7	1	1			s	ray1				stun	5	2	
balthasar_ray_2	Balthasar 	7	9	2	200	74	7	1	1			s	ray1				stun	3	2	
op_op	Opa 	1	1	1	200	74	7	1	1			w	ray0	s						
shock_claw_10	Regent claw	8	15	3	200	10	1								12	s				
shock_claw_15	Regent claw	12	22	5	200	10	1								22	s				
test_weapon	Test	1	1	1	100	5	1													
test_weapon2	Test	1	1	1	100	20	1													
test_weapon3	Test	10	10	1	100	20	1													
test_weapon4	Test	2	2	1	100	5	1													
test_weapon5	Test	5	5	1	100	5	1													
test1		1	1	1	200	5	1			1										
test2		1	1	1	200	5	1													
test3		1	1	1	200	5	1	1												
test4		1	1	1	200	5	7	1	1				arrow1							
test5		1	1	1	200	5	7		1			w	b_magic							
test6		1	1	1	200	5	7	1	1			s	b_magic							
vorator_bite_2	Vorator	12	26	5	200	10	1										slow	8	5	
ice_shot_bas	Basilisk	15	25	5	200	10	7	1	1				ice1		20	c	slow	25	5	
janod_orb	Janod 	9	17	8	200	11	7		1			w	orb				stun	5	2	
greatsword_thunder_2	Thunder	10	20	4	200	9	1	1							7	s				
bewitched_pride_greatsword		13	22	5	200	9	1	1							8	c				
bewitched2_pride_greatsword		13	22	5	200	9	1	1							8	f				
bewitched3_pride_greatsword		13	22	5	200	9	1	1							8	s				
bewitched4_pride_greatsword		13	22	5	200	9	1	1							8	d				
bewitched_thief_blade	Thief's blade	4	7	7	200	11	1			1					3	c				
bewitched2_thief_blade	Thief's blade	4	7	7	200	11	1			1					3	f				
bewitched3_thief_blade	Thief's blade	4	7	7	200	11	1			1					3	s				
bewitched4_thief_blade	Thief's blade	4	7	7	200	11	1			1					3	d				
blessed_thief_blade	Thief's blade	4	7	7	200	11	1			1					3	p				
bewitched_falchion	Falchion	4	8	6	200	12	1			1					5	c				
bewitched2_falchion	Falchion	4	8	6	200	12	1			1					5	f				
bewitched3_falchion	Falchion	4	8	6	200	12	1			1					5	s				
bewitched4_falchion	Falchion	4	8	6	200	12	1			1					5	d				
blessed_falchion	Falchion	4	8	6	200	12	1			1					5	p				
bewitched_orc_knife	Sharp orc knife	3	6	6	200	12	1			1					3	c				
bewitched2_orc_knife	Sharp orc knife	3	6	6	200	12	1			1					3	f				
bewitched3_orc_knife	Sharp orc knife	3	6	6	200	12	1			1					3	s				
bewitched4_orc_knife	Sharp orc knife	3	6	6	200	12	1			1					3	d				
blessed_orc_knife	Sharp orc knife	3	6	6	200	12	1			1					3	p				
bewitched_devourer_sting	Devourer Sting	4	10	7	200	13	1			1					5	c	paralysis	6	5	
bewitched2_devourer_sting	Devourer Sting	4	10	7	200	13	1			1					5	f	paralysis	6	5	
bewitched3_devourer_sting	Devourer Sting	4	10	7	200	13	1			1					5	s	paralysis	6	5	
bewitched4_devourer_sting	Devourer Sting	4	10	7	200	13	1			1					5	d	paralysis	6	5	
blessed_devourer_sting	Devourer Sting	4	10	7	200	13	1			1					5	p	paralysis	6	5	
bewitched_fang	Fang	4	10	7	200	13	1			1					5	c				
bewitched2_fang	Fang	4	10	7	200	13	1			1					5	f				
bewitched3_fang	Fang	4	10	7	200	13	1			1					5	s				
bewitched4_fang	Fang	4	10	7	200	13	1			1					5	d				
blessed_fang	Fang	4	10	7	200	13	1			1					5	p				
bewitched_righteousness	Righteousness	9	10	7	200	10	1								5	c				
bewitched2_righteousness	Righteousness	9	10	7	200	10	1								5	f				
bewitched3_righteousness	Righteousness	9	10	7	200	10	1								5	s				
bewitched4_righteousness	Righteousness	9	10	7	200	10	1								5	d				
blessed_righteousness	Righteousness	9	10	7	200	10	1								5	p				
bewitched_war_maul	War Maul	7	10	5	200	9	1								5	c				
bewitched2_war_maul	War Maul	7	10	5	200	9	1								5	f				
bewitched3_war_maul	War Maul	7	10	5	200	9	1								5	s				
bewitched4_war_maul	War Maul	7	10	5	200	9	1								5	d				
blessed_war_maul	War Maul	7	10	5	200	9	1								5	p				
bewitched_bone_mace	Bone Mace	9	12	5	200	9	1								5	c	stun	5	1	
bewitched2_bone_mace	Bone Mace	9	12	5	200	9	1								5	f	stun	5	1	
bewitched3_bone_mace	Bone Mace	9	12	5	200	9	1								5	s	stun	5	1	
bewitched4_bone_mace	Bone Mace	9	12	5	200	9	1								5	d	stun	5	1	
blessed_bone_mace	Bone Mace	9	12	5	200	9	1								5	p	stun	5	1	
bewitched_scimitar	Heavy Scimitar	5	12	4	200	10	1	1							3	c				
bewitched2_scimitar	Heavy Scimitar	5	12	4	200	10	1	1							3	f				
bewitched3_scimitar	Heavy Scimitar	5	12	4	200	10	1	1							3	s				
bewitched4_scimitar	Heavy Scimitar	5	12	4	200	10	1	1							3	d				
blessed_scimitar	Heavy Scimitar	5	12	4	200	10	1	1							3	p				
bewitched_bone_maul	Bone Maul	11	20	3	200	8	1	1							5	c	stun	5	1	
bewitched2_bone_maul	Bone Maul	11	20	3	200	8	1	1							5	f	stun	5	1	
bewitched3_bone_maul	Bone Maul	11	20	3	200	8	1	1							5	s	stun	5	1	
bewitched4_bone_maul	Bone Maul	11	20	3	200	8	1	1							5	d	stun	5	1	
blessed_bone_maul	Bone Maul	11	20	3	200	8	1	1							5	p	stun	5	1	
bewitched_maul_terror	Maul of Terror	13	26	4	200	8	1	1							5	c				
bewitched2_maul_terror	Maul of Terror	13	26	4	200	8	1	1							5	f				
bewitched3_maul_terror	Maul of Terror	13	26	4	200	8	1	1							5	s				
bewitched4_maul_terror	Maul of Terror	13	26	4	200	8	1	1							5	d				
blessed_maul_terror	Maul of Terror	13	26	4	200	8	1	1							5	p				
bewitched_war_maul_heavy	War Maul	10	22	3	200	8	1	1							8	c	stun	5	1	
bewitched2_war_maul_heavy	War Maul	10	22	3	200	8	1	1							8	f	stun	5	1	
bewitched3_war_maul_heavy	War Maul	10	22	3	200	8	1	1							8	s	stun	5	1	
bewitched4_war_maul_heavy	War Maul	10	22	3	200	8	1	1							8	d	stun	5	1	
blessed_war_maul_heavy	War Maul	10	22	3	200	8	1	1							8	p	stun	5	1	
bewitched_mino_greataxe	Minotaur greataxe	3	21	5	200	9	1	1							5	c				
bewitched2_mino_greataxe	Minotaur greataxe	3	21	5	200	9	1	1							5	f				
bewitched3_mino_greataxe	Minotaur greataxe	3	21	5	200	9	1	1							5	s				
bewitched4_mino_greataxe	Minotaur greataxe	3	21	5	200	9	1	1							5	d				
blessed_mino_greataxe	Minotaur greataxe	3	21	5	200	9	1	1							5	p				
bewitched_mino_greataxe_epic	Minotaur greataxe epic	4	25	5	200	9	1	1							5	c				
bewitched2_mino_greataxe_epic	Minotaur greataxe epic	4	25	5	200	9	1	1							5	f				
bewitched3_mino_greataxe_epic	Minotaur greataxe epic	4	25	5	200	9	1	1							5	s				
bewitched4_mino_greataxe_epic	Minotaur greataxe epic	4	25	5	200	9	1	1							5	d				
blessed_mino_greataxe_epic	Minotaur greataxe epic	4	25	5	200	9	1	1							5	p				
wand_ice_6	Snow Dreams A3	8	15	6	200	11	7		1			w	w_magic	c			slow	15	5	
staff_ice_7	Cold Dawn A4	11	19	6	200	9	7	1	1			s	ice1	c			slow	15	5	
staff_ice_8	Staff of Ice Tree A4	9	19	6	200	9	7	1	1			s	ice1	c			slow	8	5	
magnificent_bow		3	7	5	200	15	7	1	1				arrow1		5	c	slow	25	5	
spirit_claw	Dragon claw	15	30	5	200	10	1								30	p				
staff_shining	 	15	25	9	200	13	15	1	1			s	b_magic		34	p				
headshot_bow	Shot	700	900	1	100	5	7	1	1				arrow1				slow	55	5	
kung_foo_punch	Kung Foo	19	29	6	200	12	1	1							13	f	slow	30	6	
kung_foo_punch_2	Kung Foo	15	20	4	200	15	1	1							9	t	slow	40	6	
frank_punch	Frank	23	36	5	200	10	1								23	d	paralysis	20	8	
death_cold_ray	Rayo	22	33	1	200	8	7	1	1				death1	d	29	c				
staff_perfect_2	Perfect Staff A2	8	13	6	200	9	7	1	1			s	b_magic		6	s	slow	25	5	
adaon_weapon	Adaon	13	16	6	200	11	2													
toxic_dagger_3	Shadow Reaper	6	12	6	200	13	1			1					7	t	stun	5	2	
fire_dagger_1	Blazing Sunset	2	4	5	200	14	1			1					2	f	stun	5	2	
fire_bow_1	Raining Fire	3	6	5	200	15	7	1	1				arrow1		3	f				
wand_spirit_5	Ray of Sun A1	9	15	6	200	11	7		1			w	w_magic	p						
sacrifice_sword	Sacrifice	19	24	11	300	10	1													
staff_death_3	Moon Madness A4	8	14	6	200	9	7	1	1			s	b_magic		8	d	stun	10	2	
greataxe_epic_holy	Stellar Wrecker	5	25	5	200	9	1	1							10	p	paralysis	6	5	
staff_holy_2	Blinding Fury of Heaven A5	11	15	6	200	9	7	1	1			s	b_magic		10	p	paralysis	6	5	
staff_5	Wall-Punch A2	13	19	5	200	9	7	1	1			s	b_magic							
greataxe_fire	Truth-teller	4	25	5	200	9	1	1							8	f				
lord_star_bite	Lord Star	25	50	5	200	12	1								15	p	paralysis	25	8	
staff_rider	rider 	10	14	6	200	9	7	1	1			s	ice1	c	8	p	paralysis	12	4	
bewitched_dagger_2	Dissecting the Firmament	6	12	6	200	13	1			1					9	p	paralysis	6	5	
holy_pride_greatsword		13	22	5	200	9	1	1							9	p				
longsword_death_4		11	17	6	200	10	1								8	d				
greataxe_death_4	Hand of Death	4	19	5	200	9	1	1							8	d	paralysis	6	5	
blood_shot_1		15	30	5	200	10	7	1	1				blood1		25	t	slow	15	6	
blood_shot_2		20	30	5	200	10	7	1	1				blood1		30	t	stun	10	3	
blood_shot_3		25	30	5	200	10	7	1	1				blood1		25	t	paralysis	12	8	
toxic_bat_1		1	1	3	200	13	1			1					2	t	slow	10	4	
toxic_bat_2		2	5	6	200	12	1			1					5	t	slow	15	6	
teddy_bow		6	11	5	200	13	7	1	1				teddy		15	p	stun	15	4	
sword_death_1	Epilogue	13	19	4	200	9	1	1							7	d				
razor	Straight Razor	2	4	7	200	14	1			1					5	p				
shortsword_death_2	Eviscerator	6	12	7	200	12	1			1					9	d				
death_spirit_ray		23	33	0	200	8	7	1	1				death1	d	22	p				
flame_strike		20	40	2	100	10	1							f						
blessed_long_bow	Long Bow	3	8	4	200	11	7	1	1				arrow1		5	p				
blessed_composite_bow		8	13	5	200	11	7	1	1				arrow1		5	p				
blessed_staff_arcanist	Arcanist Staff A2	9	15	6	200	9	7	1	1			s	b_magic		5	p				
orc_greataxe	Orc Axe	1	26	5	200	9	1	1												
staff_shock_7	Evening Flare A3	8	18	5	200	9	7	1	1			s	lightning	s			stun	5	2	
sword_toxic_1		10	15	6	200	10	1								6	t				
sword_toxic_2		8	18	4	200	9	1	1							8	t				
evelina_staff	Eveline's Staff A2	9	15	6	200	9	7	1	1			s	b_magic		5	t	slow	15	6	
ice_knife_3	Thrown Knife	8	14	5	200	15	5	1	1				dagger1		8	c	slow	75	6	
pizdec_bite		20	50	4	200	14	1										paralysis	100	300	
shewolf_bite		29	30	65	200	14	1										stun	20	4	
childhood_knife		10	20	5	200	13	7	1	1				dagger1		10	t	slow	35	6	
illusorybro_bite_1		2	3	4	200	18	1										stun	25	3	
illusorybro_bite_2		2	2	4	200	18	7	1	1				death1						stun	25
widow_bite		40	45	25	200	13	1										stun	15	6	
image_bite		7	14	5	200	12	1										slow	8	5	
image_bite2		5	12	4	200	12	7	1	1				death1				slow	8	5	
short_bo2	Short bow	1	4	6	200	12	7		1	1			dagger1							
greatsword_cruelty4		12	20	4	200	9	1	1							9	f				
hammer_fire_3		8	10	6	200	11	1			1					7	f				
toxic_fang_1	Fang	5	10	6	200	13	1			1					6	t				
toxic_fang_2	Fang	6	12	7	200	13	1			1					6	t				
widow_sword		19	29	8	300	9	1	1									stun	8	6	
shewolf_dagger		12	18	12	200	13	1			1										
hood_knife		6	9	5	200	14	4	1	1				dagger1		2	t	slow	15	6	
great_good_staff	 A5	17	19	6	200	9	7	1	1			s	ray1		5	s	stun	10	2	
pizdec_hammer		16	21	6	200	10	1								3	s	paralysis	25	6	
pizdec_staff	 A5	18	25	8	200	11	7	1	1			s	b_magic				paralysis	25	6	
bewitched_dildo	Dildo	1	1	4	100	15	1			1					3	c				
bewitched2_dildo	Dildo	1	1	4	100	15	1			1					3	f				
bewitched3_dildo	Dildo	1	1	4	100	15	1			1					3	s				
bewitched4_dildo	Dildo	1	1	4	100	15	1			1					3	d				
blessed_dildo	Dildo	1	1	6	100	15	1			1					5	p				
bewitched_bit	Gangster Bit	7	17	5	200	8	1	1							5	c				
bewitched2_bit	Gangster Bit	7	17	5	200	8	1	1							5	f				
bewitched3_bit	Gangster Bit	7	17	5	200	8	1	1							5	s				
bewitched4_bit	Gangster Bit	7	17	5	200	8	1	1							5	d				
blessed_bit	Gangster Bit	7	17	5	200	8	1	1							5	p				
bewitched_widowmaker	Widowmaker	10	19	6	300	9	1	1							8	c				
bewitched2_widowmaker	Widowmaker	10	19	6	300	9	1	1							8	f				
bewitched3_widowmaker	Widowmaker	10	19	6	300	9	1	1							8	s				
bewitched4_widowmaker	Widowmaker	10	19	6	300	9	1	1							8	d				
blessed_widowmaker	Widowmaker	10	19	6	300	9	1	1							8	p				
bewitched_war_maul_rock	Rock Breaker	18	30	4	200	8	1	1							8	c	stun	5	1	
bewitched2_war_maul_rock	Rock Breaker	18	30	4	200	8	1	1							8	f	stun	5	1	
bewitched3_war_maul_rock	Rock Breaker	18	30	4	200	8	1	1							8	s	stun	5	1	
bewitched4_war_maul_rock	Rock Breaker	18	30	4	200	8	1	1							8	d	stun	5	1	
blessed_war_maul_rock	Rock Breaker	18	30	4	200	8	1	1							8	p	stun	5	1	
bewitched_axe_2	Thinker's Argument	8	16	7	200	10	1								7	c				
bewitched2_axe_2	Thinker's Argument	8	16	7	200	10	1								7	f				
bewitched3_axe_2	Thinker's Argument	8	16	7	200	10	1								7	s				
bewitched4_axe_2	Thinker's Argument	8	16	7	200	10	1								7	d				
blessed_axe_2	Thinker's Argument	8	16	7	200	10	1								7	p				
bewitched_bloodsucker_sword		16	26	8	300	9	1	1							8	c				
bewitched2_bloodsucker_sword		16	26	8	300	9	1	1							8	f				
bewitched3_bloodsucker_sword		16	26	8	300	9	1	1							8	s				
bewitched4_bloodsucker_sword		16	26	8	300	9	1	1							8	d				
blessed_bloodsucker_sword		16	26	8	300	9	1	1							8	p				
bewitched_sacrifice_sword	Sacrifice	19	24	11	300	10	1								7	c				
bewitched2_sacrifice_sword	Sacrifice	19	24	11	300	10	1								7	f				
bewitched3_sacrifice_sword	Sacrifice	19	24	11	300	10	1								7	s				
bewitched4_sacrifice_sword	Sacrifice	19	24	11	300	10	1								7	d				
blessed_sacrifice_sword	Sacrifice	19	24	11	300	10	1								7	p				
bewitched_orc_greataxe	Orc Axe	1	26	5	200	9	1	1							5	c				
bewitched2_orc_greataxe	Orc Axe	1	26	5	200	9	1	1							5	f				
bewitched3_orc_greataxe	Orc Axe	1	26	5	200	9	1	1							5	s				
bewitched4_orc_greataxe	Orc Axe	1	26	5	200	9	1	1							5	d				
blessed_orc_greataxe	Orc Axe	1	26	5	200	9	1	1							5	p				
bewitched_widow_sword		19	29	8	300	9	1	1							8	c	stun	8	6	
bewitched2_widow_sword		19	29	8	300	9	1	1							8	f	stun	8	6	
bewitched3_widow_sword		19	29	8	300	9	1	1							8	s	stun	8	6	
bewitched4_widow_sword		19	29	8	300	9	1	1							8	d	stun	8	6	
blessed_widow_sword		19	29	8	300	9	1	1							8	p	stun	8	6	
bewitched_shewolf_dagger		12	18	12	200	13	1			1					6	c				
bewitched2_shewolf_dagger		12	18	12	200	13	1			1					6	f				
bewitched3_shewolf_dagger		12	18	12	200	13	1			1					6	s				
bewitched4_shewolf_dagger		12	18	12	200	13	1			1					6	d				
blessed_shewolf_dagger		12	18	12	200	13	1			1					6	p				
bewitched_staff_madman	Staff of Madman	1	1	3	200	12	7	1	1			s	b_magic		3	c				
bewitched2_staff_madman	Staff of Madman	1	1	3	200	12	7	1	1			s	b_magic		3	f				
bewitched3_staff_madman	Staff of Madman	1	1	3	200	12	7	1	1			s	b_magic		3	s				
bewitched4_staff_madman	Staff of Madman	1	1	3	200	12	7	1	1			s	b_magic		3	d				
blessed_staff_madman	Staff of Madman	1	1	3	200	12	7	1	1			s	b_magic		3	p				
bewitched_satisfier_bow		8	13	5	200	13	7	1	1				dildo		3	c				
bewitched2_satisfier_bow		8	13	5	200	13	7	1	1				dildo		3	f				
bewitched3_satisfier_bow		8	13	5	200	13	7	1	1				dildo		3	s				
